079ec710a5d34e34a198bc00935faced,baseline_models_20250526_125724,baseline_random_forest,30.192975688604793,3.547976339099531,0.6765047499306156,0.29494945924312,5.494813526281378
079ec710a5d34e34a198bc00935faced,baseline_models_20250526_125724,baseline_lightgbm,29.551893574385584,3.545922408088023,0.6833734673764627,0.3030666208464775,5.4361653372929695
079ec710a5d34e34a198bc00935faced,baseline_models_20250526_125724,baseline_decision_tree,31.195016012989875,3.6002581009680323,0.6657686340651332,0.2974735795564063,5.585249861285516
079ec710a5d34e34a198bc00935faced,baseline_models_20250526_125724,baseline_gradient_boosting,29.696747854201124,3.5541640267938694,0.6818214616399021,0.3057571484750424,5.449472254650089
1fafd372f94b4b05b9dcabf0783da1c0,baseline_models_20250526_131056,baseline_random_forest,30.192975688604793,3.547976339099531,0.6765047499306156,0.29494945924312,5.494813526281378
1fafd372f94b4b05b9dcabf0783da1c0,baseline_models_20250526_131056,baseline_lightgbm,29.551893574385584,3.545922408088023,0.6833734673764627,0.3030666208464775,5.4361653372929695
1fafd372f94b4b05b9dcabf0783da1c0,baseline_models_20250526_131056,baseline_decision_tree,31.195016012989875,3.6002581009680323,0.6657686340651332,0.2974735795564063,5.585249861285516
1fafd372f94b4b05b9dcabf0783da1c0,baseline_models_20250526_131056,baseline_gradient_boosting,29.696747854201124,3.5541640267938694,0.6818214616399021,0.3057571484750424,5.449472254650089
1b627564f4494c7b8e8b171ae66d0fda,baseline_models_20250526_131435,baseline_random_forest,32.273507772965324,3.6781616102677828,0.6542133979999876,0.30528553609083975,5.680977712767875
1b627564f4494c7b8e8b171ae66d0fda,baseline_models_20250526_131435,baseline_lightgbm,31.88007812551298,3.68025635355494,0.6584287036889641,0.3128217505654671,5.64624460376213
1b627564f4494c7b8e8b171ae66d0fda,baseline_models_20250526_131435,baseline_decision_tree,32.795771057193846,3.7070066214573703,0.6486177358341902,0.3063962489456381,5.726759210687476
1b627564f4494c7b8e8b171ae66d0fda,baseline_models_20250526_131435,baseline_gradient_boosting,32.06143521094417,3.700162905368747,0.6564855975735387,0.316730227760267,5.662281802501901
831f068140d848a4a27a7f8db1993d9a,baseline_models_20250526_132339,baseline_random_forest,30.192975688604793,3.547976339099531,0.6765047499306156,0.29494945924312,5.494813526281378
831f068140d848a4a27a7f8db1993d9a,baseline_models_20250526_132339,baseline_lightgbm,29.551893574385584,3.545922408088023,0.6833734673764627,0.3030666208464775,5.4361653372929695
831f068140d848a4a27a7f8db1993d9a,baseline_models_20250526_132339,baseline_decision_tree,31.195016012989875,3.6002581009680323,0.6657686340651332,0.2974735795564063,5.585249861285516
831f068140d848a4a27a7f8db1993d9a,baseline_models_20250526_132339,baseline_gradient_boosting,29.696747854201124,3.5541640267938694,0.6818214616399021,0.3057571484750424,5.449472254650089
d820e2e02875492b9428b1c35beb75b6,custom_models_20250526_150222,custom_random_forest,7.703082109596456,1.3103612605292043,0.917467211610766,0.10118578244555322,2.775442687139559
d820e2e02875492b9428b1c35beb75b6,custom_models_20250526_150222,custom_lightgbm,9.52788732055375,1.619752155325285,0.89791578269118,0.13808670123620848,3.086727607119512
d820e2e02875492b9428b1c35beb75b6,custom_models_20250526_150222,custom_decision_tree,9.093994987116849,1.410610670724277,0.9025646159282873,0.10634053470824321,3.015625140350977
d820e2e02875492b9428b1c35beb75b6,custom_models_20250526_150222,custom_gradient_boosting,9.037330140211132,1.5112095469677347,0.9031717375650866,0.12588436790740407,3.0062152518093463
9d214af568a44b9c923ff581174f6f71,custom_models_20250526_150222,custom_random_forest,7.703082109596455,1.3103612605292043,0.917467211610766,0.10118578244555322,2.775442687139559
9d214af568a44b9c923ff581174f6f71,custom_models_20250526_150222,custom_lightgbm,9.52788732055375,1.619752155325285,0.89791578269118,0.13808670123620848,3.086727607119512
9d214af568a44b9c923ff581174f6f71,custom_models_20250526_150222,custom_decision_tree,9.093994987116849,1.410610670724277,0.9025646159282873,0.10634053470824321,3.015625140350977
9d214af568a44b9c923ff581174f6f71,custom_models_20250526_150222,custom_gradient_boosting,9.037330140211132,1.5112095469677347,0.9031717375650866,0.12588436790740407,3.0062152518093463
ff63870a6ec0424fb8e216ae01323fa5,custom_models_20250526_150222,custom_random_forest,7.703082109596456,1.3103612605292043,0.917467211610766,0.10118578244555321,2.775442687139559
ff63870a6ec0424fb8e216ae01323fa5,custom_models_20250526_150222,custom_lightgbm,9.52788732055375,1.619752155325285,0.89791578269118,0.13808670123620848,3.086727607119512
